Algorithm , Instance , Model Solution Cost, Root Lower Bound , Root Gap (%), Root Time (s) , Time (s), K , Deterministic Cost , Model Recourse Cost , Optimal Recourse Cost , Classical Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Node Count , CVRPSEP Cuts , CVRPSEP Time (s) , Partial Route Cuts , Partial Route Time (s) , Parada Set Cuts , Parada Time (s) , SRI Cuts , SRI Time (s) , Aggregated SRI Cuts , Aggregated SRI Time (s) , Solved
ILS+SRI2 , ./data/Jabali/k3/70_3_0.90_1_5.svrp , 802.72 , 778.221 , 3.05204 , 60.129 , 1375.58 , 3 , 797 , 5.72 , 5.72 , 5.72 , 802.72 , 802.72 , 0 , 37923 , 982 , 11.4041 , 3190 , 4.56327 , 0 , 0 , 2144 , 0.683524 , 1958 , 31.7518 , 1
ILS+SRI , ./data/Jabali/k3/70_3_0.90_1_5.svrp , 802.72 , 779.19 , 2.93128 , 60.446 , 1588.69 , 3 , 797 , 5.72 , 5.72 , 5.72 , 802.72 , 802.72 , 0 , 31738 , 797 , 10.1991 , 4271 , 440.158 , 0 , 0 , 2164 , 0.692884 , 1553 , 26.9403 , 1
ILS , ./data/Jabali/k3/70_3_0.90_1_6.svrp , 816.94 , 707.25 , 13.4269 , 0.015 , 1800.17 , 3 , 723 , 93.94 , 86.69 , 93.94 , 816.94 , 721.25 , 11.7132 , 21603 , 1246 , 5.11877 , 7801 , 6.75012 , 3713 , 9.34004 , 0 , 0 , 0 , 0 , 0
ILS , ./data/Jabali/k3/70_3_0.90_1_7.svrp , 887.12 , 736.64 , 16.9627 , 0.028 , 1800.17 , 3 , 764 , 123.12 , 99.67 , 123.12 , 887.12 , 762.62 , 14.0342 , 23890 , 1556 , 7.40733 , 7207 , 7.41558 , 3521 , 10.4535 , 0 , 0 , 0 , 0 , 0
ILS+SRI2 , ./data/Jabali/k3/70_3_0.90_1_7.svrp , 819.29 , 789.05 , 3.691 , 60.076 , 1800.17 , 3 , 807 , 12.29 , 11.97 , 12.29 , 819.29 , 813.35 , 0.725018 , 77175 , 1194 , 24.1743 , 2204 , 5.55687 , 0 , 0 , 1529 , 0.545601 , 1988 , 55.6618 , 0
ILS+SRI , ./data/Jabali/k3/70_3_0.90_1_7.svrp , 821.28 , 789.34 , 3.88905 , 60.554 , 1800.13 , 3 , 810 , 11.28 , 10.06 , 11.28 , 821.28 , 811.59 , 1.17987 , 62425 , 901 , 20.1263 , 2689 , 254.324 , 0 , 0 , 1538 , 0.549349 , 1793 , 48.6026 , 0
ILS+SRI2 , ./data/Jabali/k3/70_3_0.90_1_8.svrp , 761.66 , 742.13 , 2.56414 , 55.345 , 332.598 , 3 , 752 , 9.66 , 9.28 , 9.66 , 761.66 , 761.66 , 0 , 26601 , 468 , 6.59529 , 512 , 1.67152 , 0 , 0 , 877 , 45.3118 , 836 , 22.6409 , 1
ILS+SRI , ./data/Jabali/k3/70_3_0.90_1_8.svrp , 761.66 , 743.68 , 2.36063 , 55.389 , 423.064 , 3 , 752 , 9.66 , 9.28 , 9.66 , 761.66 , 761.66 , 0 , 41982 , 338 , 8.33733 , 942 , 83.6084 , 0 , 0 , 877 , 45.3393 , 705 , 26.7754 , 1
ILS , ./data/Jabali/k3/70_3_0.90_1_9.svrp , 823.99 , 721.41 , 12.4492 , 0.033 , 1800.16 , 3 , 708 , 115.99 , 88 , 115.99 , 823.99 , 732.39 , 11.1166 , 21162 , 1316 , 5.58031 , 9083 , 8.49135 , 3916 , 9.28784 , 0 , 0 , 0 , 0 , 0
ILS+SRI2 , ./data/Jabali/k3/70_3_0.90_1_9.svrp , 771.11 , 759.4 , 1.51859 , 60.19 , 78.488 , 3 , 750 , 21.11 , 20.9 , 21.11 , 771.11 , 771.11 , 0 , 3059 , 151 , 0.713405 , 316 , 0.321823 , 0 , 0 , 1596 , 0.573918 , 177 , 4.73855 , 1
ILS+SRI , ./data/Jabali/k3/70_3_0.90_1_9.svrp , 771.11 , 758.49 , 1.6366 , 60.063 , 124.168 , 3 , 750 , 21.11 , 20.9 , 21.11 , 771.11 , 771.11 , 0 , 2983 , 156 , 0.670051 , 443 , 46.1972 , 0 , 0 , 1596 , 0.571474 , 173 , 4.45304 , 1
ILS+SRI2 , ./data/Jabali/k4/40_4_0.80_1_0.svrp , 732.4 , 691.7 , 5.55707 , 60.068 , 358.767 , 4 , 722 , 10.4 , 10.03 , 10.4 , 732.4 , 732.4 , 0 , 55701 , 456 , 5.76599 , 1402 , 1.70633 , 0 , 0 , 3406 , 0.255809 , 979 , 7.36116 , 1
ILS+SRI , ./data/Jabali/k4/40_4_0.80_1_0.svrp , 732.4 , 689.9 , 5.80284 , 60.073 , 822.046 , 4 , 722 , 10.4 , 10.03 , 10.4 , 732.4 , 732.4 , 0 , 119701 , 478 , 12.1723 , 2169 , 79.0393 , 0 , 0 , 3276 , 0.253762 , 1002 , 13.1428 , 1
ILS , ./data/Jabali/k4/40_4_0.80_1_1.svrp , 666.3 , 571.18 , 14.2759 , 0.017 , 1800.05 , 4 , 520 , 146.3 , 137.66 , 146.3 , 666.3 , 595.41 , 10.6394 , 44740 , 1063 , 9.87544 , 9461 , 4.68171 , 7096 , 4.4652 , 0 , 0 , 0 , 0 , 0
ILS+SRI2 , ./data/Jabali/k4/40_4_0.80_1_1.svrp , 657.47 , 612.33 , 6.86571 , 60.128 , 276.805 , 4 , 646 , 11.47 , 11.36 , 11.47 , 657.47 , 657.47 , 0 , 68039 , 275 , 6.16169 , 684 , 1.5638 , 0 , 0 , 3556 , 0.329817 , 725 , 8.04028 , 1
ILS+SRI , ./data/Jabali/k4/40_4_0.80_1_1.svrp , 657.47 , 612.73 , 6.80487 , 60.031 , 1528.73 , 4 , 646 , 11.47 , 11.36 , 11.47 , 657.47 , 657.47 , 0 , 180958 , 495 , 15.3131 , 2769 , 197.913 , 0 , 0 , 3498 , 0.333655 , 1029 , 18.898 , 1
ILS , ./data/Jabali/k4/40_4_0.80_1_2.svrp , 724.24 , 605.54 , 16.3896 , 0.015 , 1800.02 , 4 , 653 , 71.24 , 62.42 , 71.24 , 724.24 , 632.79 , 12.627 , 49513 , 1062 , 8.57866 , 10792 , 5.01701 , 6864 , 4.8238 , 0 , 0 , 0 , 0 , 0
ILS+SRI2 , ./data/Jabali/k4/40_4_0.80_1_2.svrp , 696.48 , 659.88 , 5.255 , 60.144 , 656.327 , 4 , 673 , 23.48 , 22.34 , 23.48 , 696.48 , 696.48 , 0 , 47726 , 358 , 3.46071 , 8010 , 4.06424 , 0 , 0 , 3493 , 0.190194 , 428 , 6.47251 , 1
ILS+SRI , ./data/Jabali/k4/40_4_0.80_1_2.svrp , 696.48 , 666.06 , 4.36768 , 60.158 , 1800.07 , 4 , 673 , 23.48 , 22.34 , 23.48 , 696.48 , 690.67 , 0.834195 , 123225 , 465 , 11.4009 , 7713 , 334.073 , 0 , 0 , 3573 , 0.192768 , 464 , 16.2037 , 0
ILS , ./data/Jabali/k4/40_4_0.80_1_3.svrp , 650.69 , 537.99 , 17.3201 , 0.018 , 1800.07 , 4 , 526 , 124.69 , 103.4 , 124.69 , 650.69 , 553.97 , 14.8642 , 47340 , 1237 , 7.72753 , 12972 , 6.35377 , 5661 , 4.53598 , 0 , 0 , 0 , 0 , 0
ILS+SRI2 , ./data/Jabali/k4/40_4_0.80_1_3.svrp , 596.75 , 570.59 , 4.38375 , 60.057 , 73.731 , 4 , 591 , 5.75 , 5.66 , 5.75 , 596.75 , 596.75 , 0 , 5443 , 139 , 0.51841 , 378 , 0.283491 , 0 , 0 , 2219 , 0.145006 , 236 , 1.73748 , 1
ILS+SRI , ./data/Jabali/k4/40_4_0.80_1_3.svrp , 596.75 , 568.95 , 4.65857 , 60.52 , 87.032 , 4 , 591 , 5.75 , 5.66 , 5.75 , 596.75 , 596.75 , 0 , 4744 , 126 , 0.461074 , 454 , 12.3182 , 0 , 0 , 2229 , 0.145799 , 216 , 1.54109 , 1
ILS+SRI2 , ./data/Jabali/k4/40_4_0.80_1_4.svrp , 708.87 , 689.87 , 2.68032 , 60.128 , 66.589 , 4 , 706 , 2.87 , 2.69 , 2.87 , 708.87 , 708.87 , 0 , 1179 , 133 , 0.315324 , 114 , 0.083402 , 0 , 0 , 3868 , 0.233616 , 210 , 0.4542 , 1
ILS+SRI , ./data/Jabali/k4/40_4_0.80_1_4.svrp , 708.87 , 693.23 , 2.20633 , 60.054 , 71.339 , 4 , 706 , 2.87 , 2.69 , 2.87 , 708.87 , 708.87 , 0 , 1623 , 128 , 0.363157 , 194 , 3.11059 , 0 , 0 , 3868 , 0.235208 , 209 , 0.585948 , 1
ILS , ./data/Jabali/k4/40_4_0.80_1_5.svrp , 735.59 , 601.36 , 18.2479 , 0.014 , 1800.06 , 4 , 583 , 152.59 , 141.01 , 152.59 , 735.59 , 629.26 , 14.4551 , 51659 , 1273 , 10.2226 , 9631 , 5.0121 , 7313 , 5.13259 , 0 , 0 , 0 , 0 , 0
ILS+SRI2 , ./data/Jabali/k4/40_4_0.80_1_5.svrp , 697.1 , 667.22 , 4.28633 , 60.175 , 127.616 , 4 , 686 , 11.1 , 11.04 , 11.1 , 697.1 , 697.1 , 0 , 28568 , 288 , 2.46254 , 238 , 0.615379 , 0 , 0 , 3584 , 0.249559 , 510 , 4.32593 , 1
ILS+SRI , ./data/Jabali/k4/40_4_0.80_1_5.svrp , 697.1 , 669.88 , 3.90475 , 60.099 , 149.582 , 4 , 686 , 11.1 , 11.04 , 11.1 , 697.1 , 697.1 , 0 , 28770 , 251 , 2.39221 , 378 , 15.9301 , 0 , 0 , 3526 , 0.249804 , 447 , 4.31479 , 1
ILS , ./data/Jabali/k4/40_4_0.80_1_6.svrp , 706.42 , 565.37 , 19.9669 , 0.013 , 1800.06 , 4 , 548 , 158.42 , 137.57 , 158.42 , 706.42 , 599.59 , 15.1227 , 44454 , 1045 , 6.62522 , 12080 , 5.07294 , 7075 , 4.23531 , 0 , 0 , 0 , 0 , 0
ILS+SRI2 , ./data/Jabali/k4/40_4_0.80_1_6.svrp , 678.52 , 629.69 , 7.19655 , 60.149 , 1800.08 , 4 , 590 , 88.52 , 86.44 , 88.52 , 678.52 , 664.34 , 2.08984 , 93223 , 894 , 9.29379 , 7372 , 5.37313 , 0 , 0 , 4035 , 0.249631 , 1969 , 13.6249 , 0
ILS+SRI , ./data/Jabali/k4/40_4_0.80_1_6.svrp , 680.6 , 631.52 , 7.21128 , 60.158 , 1800.13 , 4 , 671 , 9.6 , 9.42 , 9.6 , 680.6 , 658.42 , 3.25889 , 87477 , 852 , 10.9318 , 6031 , 230.737 , 0 , 0 , 3995 , 0.249139 , 1626 , 13.794 , 0
ILS , ./data/Jabali/k4/40_4_0.80_1_7.svrp , 721.74 , 563.64 , 21.9054 , 0.011 , 1800.05 , 4 , 564 , 157.74 , 135.55 , 157.74 , 721.74 , 604.45 , 16.251 , 38404 , 1463 , 9.52176 , 10703 , 4.91695 , 7373 , 3.91027 , 0 , 0 , 0 , 0 , 0
ILS+SRI2 , ./data/Jabali/k4/40_4_0.80_1_7.svrp , 658.13 , 636.1 , 3.34736 , 60.084 , 74.027 , 4 , 651 , 7.13 , 6.18 , 7.13 , 658.13 , 658.13 , 0 , 3667 , 135 , 0.673771 , 154 , 0.198522 , 0 , 0 , 4331 , 0.278525 , 271 , 1.23312 , 1
ILS+SRI , ./data/Jabali/k4/40_4_0.80_1_7.svrp , 658.13 , 636.06 , 3.35344 , 60.056 , 85.99 , 4 , 651 , 7.13 , 6.18 , 7.13 , 658.13 , 658.13 , 0 , 3331 , 161 , 0.659419 , 332 , 11.3686 , 0 , 0 , 4269 , 0.282648 , 319 , 1.20227 , 1
ILS , ./data/Jabali/k4/40_4_0.80_1_8.svrp , 754.45 , 599.3 , 20.5646 , 0.012 , 1800.05 , 4 , 572 , 182.45 , 174.92 , 182.45 , 754.45 , 628.9 , 16.6413 , 35942 , 1187 , 7.73559 , 9879 , 4.30336 , 8775 , 3.75284 , 0 , 0 , 0 , 0 , 0
ILS+SRI2 , ./data/Jabali/k4/40_4_0.80_1_8.svrp , 739.75 , 688.38 , 6.94424 , 60.245 , 1800.1 , 4 , 723 , 16.75 , 16.63 , 16.75 , 739.75 , 724.38 , 2.07769 , 144645 , 1228 , 22.5358 , 1837 , 4.62538 , 0 , 0 , 2779 , 0.198641 , 1776 , 20.2295 , 0
ILS+SRI , ./data/Jabali/k4/40_4_0.80_1_8.svrp , 739.64 , 688.75 , 6.88037 , 60.081 , 1800.12 , 4 , 720 , 19.64 , 19.55 , 19.64 , 739.64 , 721.38 , 2.46877 , 151482 , 1273 , 23.9764 , 3040 , 128.386 , 0 , 0 , 2953 , 0.199507 , 1697 , 22.2574 , 0
ILS , ./data/Jabali/k4/40_4_0.80_1_9.svrp , 699.82 , 552 , 21.1226 , 0.007 , 1800.05 , 4 , 543 , 156.82 , 138.64 , 156.82 , 699.82 , 590.13 , 15.674 , 38116 , 2143 , 5.97771 , 12231 , 6.75169 , 4701 , 3.70717 , 0 , 0 , 0 , 0 , 0
ILS+SRI2 , ./data/Jabali/k4/40_4_0.80_1_9.svrp , 653.04 , 615.82 , 5.6995 , 60.326 , 306.38 , 4 , 651 , 2.04 , 2.04 , 2.04 , 653.04 , 653.04 , 0 , 43015 , 635 , 3.87049 , 1108 , 1.27794 , 0 , 0 , 2753 , 0.170392 , 1295 , 5.90235 , 1
ILS+SRI , ./data/Jabali/k4/40_4_0.80_1_9.svrp , 653.04 , 614.68 , 5.87407 , 60.15 , 436.672 , 4 , 651 , 2.04 , 2.04 , 2.04 , 653.04 , 653.04 , 0 , 44768 , 782 , 3.93697 , 1741 , 65.6544 , 0 , 0 , 2687 , 0.16368 , 1355 , 6.26926 , 1
ILS , ./data/Jabali/k4/40_4_0.82_1_0.svrp , 776.81 , 603.92 , 22.2564 , 0.007 , 1800.06 , 4 , 688 , 88.81 , 84.62 , 88.81 , 776.81 , 634.69 , 18.2953 , 43122 , 1149 , 8.21007 , 9131 , 4.23487 , 7151 , 4.16875 , 0 , 0 , 0 , 0 , 0
ILS+SRI2 , ./data/Jabali/k4/40_4_0.82_1_0.svrp , 722.59 , 692.87 , 4.11298 , 60.234 , 295.667 , 4 , 709 , 13.59 , 13.56 , 13.59 , 722.59 , 722.59 , 0 , 48827 , 375 , 5.35203 , 1073 , 1.45807 , 0 , 0 , 4765 , 0.317812 , 1021 , 6.98865 , 1
ILS+SRI , ./data/Jabali/k4/40_4_0.82_1_0.svrp , 722.59 , 694.06 , 3.9483 , 60.038 , 238.261 , 4 , 709 , 13.59 , 13.56 , 13.59 , 722.59 , 722.59 , 0 , 41342 , 236 , 4.16125 , 1115 , 33.9603 , 0 , 0 , 4748 , 0.316914 , 681 , 5.69012 , 1
ILS+SRI2 , ./data/Jabali/k4/40_4_0.82_1_1.svrp , 677.39 , 648.89 , 4.20733 , 60.072 , 167.227 , 4 , 668 , 9.39 , 9.15 , 9.39 , 677.39 , 677.39 , 0 , 30721 , 252 , 3.49075 , 456 , 0.863907 , 0 , 0 , 3938 , 0.386837 , 437 , 4.64827 , 1
ILS+SRI , ./data/Jabali/k4/40_4_0.82_1_1.svrp , 677.39 , 648.65 , 4.24276 , 60.109 , 129.801 , 4 , 668 , 9.39 , 9.15 , 9.39 , 677.39 , 677.39 , 0 , 14150 , 240 , 1.79633 , 587 , 19.1245 , 0 , 0 , 3773 , 0.358652 , 398 , 3.00274 , 1
ILS , ./data/Jabali/k4/40_4_0.82_1_2.svrp , 631.73 , 575.6 , 8.88512 , 0.013 , 1800.1 , 4 , 588 , 43.73 , 41.61 , 43.73 , 631.73 , 613.62 , 2.86673 , 76478 , 770 , 14.7986 , 6754 , 4.04197 , 6829 , 6.66065 , 0 , 0 , 0 , 0 , 0
ILS+SRI2 , ./data/Jabali/k4/40_4_0.82_1_2.svrp , 631.73 , 623.59 , 1.28853 , 60.124 , 61.098 , 4 , 588 , 43.73 , 41.61 , 43.73 , 631.73 , 631.73 , 0 , 289 , 58 , 0.118032 , 50 , 0.048011 , 0 , 0 , 3571 , 0.203355 , 84 , 0.097971 , 1
ILS+SRI , ./data/Jabali/k4/40_4_0.82_1_2.svrp , 631.73 , 623.71 , 1.26953 , 60.115 , 61.661 , 4 , 588 , 43.73 , 41.61 , 43.73 , 631.73 , 631.73 , 0 , 226 , 64 , 0.111147 , 56 , 0.676339 , 0 , 0 , 3580 , 0.197772 , 84 , 0.07509 , 1
ILS+SRI2 , ./data/Jabali/k4/40_4_0.82_1_3.svrp , 701.8 , 670.36 , 4.47991 , 60.183 , 550.414 , 4 , 686 , 15.8 , 15.8 , 15.8 , 701.8 , 701.8 , 0 , 134643 , 506 , 11.8695 , 962 , 2.85535 , 0 , 0 , 3523 , 0.313486 , 652 , 14.264 , 1
ILS+SRI , ./data/Jabali/k4/40_4_0.82_1_3.svrp , 701.8 , 670.12 , 4.51411 , 60.233 , 777.071 , 4 , 686 , 15.8 , 15.8 , 15.8 , 701.8 , 701.8 , 0 , 166972 , 535 , 14.1865 , 1160 , 80.5224 , 0 , 0 , 3533 , 0.313313 , 615 , 17.4671 , 1
ILS , ./data/Jabali/k4/40_4_0.82_1_4.svrp , 688.67 , 546.68 , 20.618 , 0.008 , 1800.06 , 4 , 531 , 157.67 , 144.56 , 157.67 , 688.67 , 586.46 , 14.8416 , 44673 , 1319 , 9.68379 , 9852 , 5.16098 , 8689 , 4.58685 , 0 , 0 , 0 , 0 , 0
ILS+SRI2 , ./data/Jabali/k4/40_4_0.82_1_4.svrp , 663.19 , 633.79 , 4.43312 , 60.278 , 79.518 , 4 , 647 , 16.19 , 16.19 , 16.19 , 663.19 , 663.19 , 0 , 9565 , 151 , 0.946317 , 129 , 0.271493 , 0 , 0 , 3349 , 0.282104 , 227 , 2.42526 , 1
ILS+SRI , ./data/Jabali/k4/40_4_0.82_1_4.svrp , 663.19 , 636.46 , 4.03052 , 60.138 , 100.609 , 4 , 647 , 16.19 , 16.19 , 16.19 , 663.19 , 663.19 , 0 , 14242 , 185 , 1.3717 , 230 , 8.80769 , 0 , 0 , 3383 , 0.287693 , 267 , 2.91044 , 1
ILS , ./data/Jabali/k4/40_4_0.82_1_5.svrp , 640.01 , 515.57 , 19.4434 , 0.011 , 1800.09 , 4 , 525 , 115.01 , 94.98 , 115.01 , 640.01 , 574.87 , 10.178 , 43724 , 886 , 8.03045 , 13082 , 6.40093 , 5085 , 4.30542 , 0 , 0 , 0 , 0 , 0
ILS+SRI2 , ./data/Jabali/k4/40_4_0.82_1_5.svrp , 611.94 , 604.39 , 1.23378 , 60.078 , 60.977 , 4 , 602 , 9.94 , 9.49 , 9.94 , 611.94 , 611.94 , 0 , 312 , 58 , 0.138898 , 19 , 0.01783 , 0 , 0 , 3097 , 0.18509 , 54 , 0.097077 , 1
ILS+SRI , ./data/Jabali/k4/40_4_0.82_1_5.svrp , 611.94 , 603.83 , 1.32529 , 60.15 , 61.178 , 4 , 602 , 9.94 , 9.49 , 9.94 , 611.94 , 611.94 , 0 , 178 , 47 , 0.128812 , 21 , 0.364768 , 0 , 0 , 3106 , 0.1856 , 50 , 0.062446 , 1
ILS , ./data/Jabali/k4/40_4_0.82_1_6.svrp , 743.53 , 616.94 , 17.0255 , 0.006 , 1800.07 , 4 , 648 , 95.53 , 88.9 , 95.53 , 743.53 , 638.66 , 14.1043 , 50173 , 1420 , 11.3559 , 8436 , 4.1856 , 7644 , 5.02239 , 0 , 0 , 0 , 0 , 0
ILS+SRI2 , ./data/Jabali/k4/40_4_0.82_1_6.svrp , 689.38 , 669.84 , 2.83443 , 60.071 , 68.109 , 4 , 680 , 9.38 , 9.14 , 9.38 , 689.38 , 689.38 , 0 , 2102 , 102 , 0.331885 , 93 , 0.080611 , 0 , 0 , 3013 , 0.223506 , 216 , 0.745722 , 1
ILS+SRI , ./data/Jabali/k4/40_4_0.82_1_6.svrp , 689.38 , 670.32 , 2.7648 , 60.138 , 69.542 , 4 , 680 , 9.38 , 9.14 , 9.38 , 689.38 , 689.38 , 0 , 3445 , 109 , 0.418048 , 113 , 2.15878 , 0 , 0 , 2995 , 0.253966 , 202 , 1.12168 , 1
ILS , ./data/Jabali/k4/40_4_0.82_1_7.svrp , 750.18 , 598.39 , 20.2338 , 0.015 , 1800.18 , 4 , 598 , 152.18 , 143.13 , 152.18 , 750.18 , 624.9 , 16.6999 , 37888 , 1091 , 7.72484 , 11071 , 4.83947 , 9017 , 3.81497 , 0 , 0 , 0 , 0 , 0
ILS+SRI , ./data/Jabali/k4/40_4_0.82_1_7.svrp , 714.8 , 673.33 , 5.80162 , 60.108 , 1800.14 , 4 , 705 , 9.8 , 9.8 , 9.8 , 714.8 , 702.59 , 1.70817 , 98956 , 1135 , 14.009 , 5692 , 176.041 , 0 , 0 , 4102 , 0.273394 , 2452 , 15.2023 , 0
ILS+SRI2 , ./data/Jabali/k4/40_4_0.82_1_8.svrp , 724.83 , 704.02 , 2.87102 , 60.285 , 70.365 , 4 , 718 , 6.83 , 6.66 , 6.83 , 724.83 , 724.83 , 0 , 6189 , 126 , 0.614196 , 121 , 0.173068 , 0 , 0 , 2495 , 0.138903 , 242 , 1.83364 , 1
ILS+SRI , ./data/Jabali/k4/40_4_0.82_1_8.svrp , 724.83 , 705.42 , 2.67787 , 60.054 , 75.048 , 4 , 718 , 6.83 , 6.66 , 6.83 , 724.83 , 724.83 , 0 , 4302 , 96 , 0.507376 , 226 , 4.70783 , 0 , 0 , 2485 , 0.138099 , 214 , 1.37468 , 1
ILS+SRI2 , ./data/Jabali/k4/40_4_0.82_1_9.svrp , 679.93 , 638.59 , 6.08004 , 60.272 , 492.959 , 4 , 670 , 9.93 , 9.71 , 9.93 , 679.93 , 679.93 , 0 , 79045 , 934 , 8.04481 , 962 , 1.91905 , 0 , 0 , 3847 , 0.296602 , 705 , 9.1782 , 1
ILS+SRI , ./data/Jabali/k4/40_4_0.82_1_9.svrp , 679.93 , 637.92 , 6.17858 , 60.104 , 649.87 , 4 , 670 , 9.93 , 9.71 , 9.93 , 679.93 , 679.93 , 0 , 93108 , 1118 , 10.5401 , 843 , 42.25 , 0 , 0 , 3784 , 0.275078 , 819 , 11.4147 , 1
ILS , ./data/Jabali/k4/40_4_0.85_1_0.svrp , 769.62 , 612.38 , 20.4309 , 0.012 , 1800.05 , 4 , 673 , 96.62 , 77.87 , 96.62 , 769.62 , 653.2 , 15.1269 , 46285 , 1350 , 9.28658 , 9937 , 4.47856 , 9402 , 4.67216 , 0 , 0 , 0 , 0 , 0
ILS+SRI2 , ./data/Jabali/k4/40_4_0.85_1_0.svrp , 733.19 , 707.63 , 3.48614 , 60.094 , 183.292 , 4 , 711 , 22.19 , 21.37 , 22.19 , 733.19 , 733.19 , 0 , 37183 , 434 , 3.2978 , 969 , 1.27248 , 0 , 0 , 2409 , 0.127541 , 784 , 4.88678 , 1
ILS+SRI , ./data/Jabali/k4/40_4_0.85_1_0.svrp , 733.19 , 707.24 , 3.53933 , 60.073 , 418.813 , 4 , 711 , 22.19 , 21.37 , 22.19 , 733.19 , 733.19 , 0 , 67606 , 549 , 5.15439 , 1887 , 78.0073 , 0 , 0 , 2429 , 0.12819 , 812 , 7.81921 , 1
ILS , ./data/Jabali/k4/40_4_0.85_1_1.svrp , 771.55 , 614 , 20.4199 , 0.008 , 1800.11 , 4 , 681 , 90.55 , 79.47 , 90.55 , 771.55 , 640.92 , 16.9309 , 50043 , 1618 , 12.4373 , 8985 , 4.30285 , 8851 , 5.17509 , 0 , 0 , 0 , 0 , 0
ILS+SRI2 , ./data/Jabali/k4/40_4_0.85_1_1.svrp , 735.75 , 705.2 , 4.15223 , 60.121 , 301.691 , 4 , 711 , 24.75 , 24.75 , 24.75 , 735.75 , 735.75 , 0 , 66267 , 405 , 6.09453 , 1139 , 1.69338 , 0 , 0 , 2566 , 0.187868 , 961 , 8.07197 , 1
ILS+SRI , ./data/Jabali/k4/40_4_0.85_1_1.svrp , 735.75 , 705.88 , 4.05978 , 60.042 , 435.403 , 4 , 711 , 24.75 , 24.75 , 24.75 , 735.75 , 735.75 , 0 , 71682 , 576 , 6.10705 , 1539 , 74.9059 , 0 , 0 , 2726 , 0.188273 , 925 , 8.4255 , 1
ILS+SRI2 , ./data/Jabali/k4/40_4_0.85_1_2.svrp , 629.89 , 601.391 , 4.52452 , 60.088 , 87.526 , 4 , 591 , 38.89 , 37.86 , 38.89 , 629.89 , 629.89 , 0 , 9113 , 171 , 1.11726 , 192 , 0.229172 , 0 , 0 , 4698 , 0.309591 , 421 , 2.12396 , 1
ILS+SRI , ./data/Jabali/k4/40_4_0.85_1_2.svrp , 629.89 , 600.24 , 4.70717 , 60.131 , 117.124 , 4 , 591 , 38.89 , 37.86 , 38.89 , 629.89 , 629.89 , 0 , 11887 , 232 , 1.31266 , 445 , 14.262 , 0 , 0 , 4689 , 0.31281 , 468 , 2.48136 , 1
ILS+SRI2 , ./data/Jabali/k4/40_4_0.85_1_3.svrp , 739.13 , 681.15 , 7.84436 , 60.18 , 1800.1 , 4 , 685 , 54.13 , 44.05 , 54.13 , 739.13 , 715.27 , 3.22812 , 134157 , 1972 , 20.5335 , 4980 , 5.48494 , 0 , 0 , 2804 , 0.18102 , 2517 , 20.0809 , 0
ILS+SRI , ./data/Jabali/k4/40_4_0.85_1_3.svrp , 739.26 , 680.33 , 7.97148 , 60.073 , 1800.1 , 4 , 644 , 95.26 , 87.91 , 95.26 , 739.26 , 710.26 , 3.92284 , 126202 , 1830 , 20.2897 , 5262 , 224.124 , 0 , 0 , 2814 , 0.181339 , 2163 , 19.5722 , 0
ILS , ./data/Jabali/k4/40_4_0.85_1_4.svrp , 685.68 , 573.43 , 16.3706 , 0.012 , 1800.04 , 4 , 630 , 55.68 , 37.03 , 55.68 , 685.68 , 590.64 , 13.8607 , 42634 , 1181 , 10.733 , 9263 , 4.97224 , 7504 , 4.37123 , 0 , 0 , 0 , 0 , 0
ILS+SRI2 , ./data/Jabali/k4/40_4_0.85_1_4.svrp , 640.42 , 622.92 , 2.73258 , 60.09 , 66.526 , 4 , 619 , 21.42 , 21.3 , 21.42 , 640.42 , 640.42 , 0 , 2744 , 108 , 0.350508 , 93 , 0.09013 , 0 , 0 , 2681 , 0.153917 , 203 , 0.915602 , 1
ILS+SRI , ./data/Jabali/k4/40_4_0.85_1_4.svrp , 640.42 , 621.85 , 2.89966 , 60.159 , 71.89 , 4 , 619 , 21.42 , 21.3 , 21.42 , 640.42 , 640.42 , 0 , 2680 , 141 , 0.356924 , 161 , 3.35303 , 0 , 0 , 2681 , 0.155605 , 246 , 0.869905 , 1
ILS+SRI2 , ./data/Jabali/k4/40_4_0.85_1_5.svrp , 723.19 , 701.07 , 3.05867 , 60.211 , 85.44 , 4 , 709 , 14.19 , 14.19 , 14.19 , 723.19 , 723.19 , 0 , 11963 , 192 , 1.04921 , 311 , 0.366313 , 0 , 0 , 3307 , 0.213528 , 285 , 2.48561 , 1
ILS+SRI , ./data/Jabali/k4/40_4_0.85_1_5.svrp , 723.19 , 699 , 3.3449 , 60.248 , 91.562 , 4 , 709 , 14.19 , 14.19 , 14.19 , 723.19 , 723.19 , 0 , 8485 , 172 , 0.815394 , 304 , 12.2807 , 0 , 0 , 3280 , 0.21303 , 276 , 2.04578 , 1
ILS , ./data/Jabali/k4/40_4_0.85_1_6.svrp , 722.25 , 572.65 , 20.713 , 0.019 , 1800.09 , 4 , 509 , 213.25 , 200.04 , 213.25 , 722.25 , 604.11 , 16.3572 , 40316 , 1211 , 8.14388 , 10411 , 5.35127 , 6324 , 3.98557 , 0 , 0 , 0 , 0 , 0
